CustomerID,LeadDate,LeadSource,Status,PurchaseAmount,SatisfactionScore,Message,Sentiment,Product,is_conversion,is_churn
CUST0768,23/02/01 23:00,نمایشگاه,خرید,5000000,2,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0769,23/02/02 0:00,ارجاع مشتری,فعال,0,5,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0770,23/02/02 1:00,وب‌سایت,فعال,0,4,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",منفی,ماژول اتوماسیون بازاریابی,0,0
CUST0771,23/02/02 2:00,ارجاع مشتری,لغو,0,3,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",منفی,ماژول گزارش‌گیری پیشرفته,0,1
CUST0772,23/02/02 3:00,وب‌سایت,خرید,0,4,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",منفی,ماژول اتوماسیون بازاریابی,1,0
CUST0773,23/02/02 4:00,نمایشگاه,فعال,0,5,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0774,23/02/02 5:00,اینستاگرام,فعال,0,3,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,اشتراک CRM شش‌ماهه,0,0
CUST0775,23/02/02 6:00,تبلیغ گوگل,خرید,3500000,3,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,ماژول مدیریت تیکت پشتیبانی,1,0
CUST0776,23/02/02 7:00,اینستاگرام,فعال,0,3,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0777,23/02/02 8:00,نمایشگاه,لغو,0,4,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM شش‌ماهه,0,1
CUST0778,23/02/02 9:00,وب‌سایت,خرید,0,2,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,ماژول اتوماسیون بازاریابی,1,0
CUST0779,23/02/02 10:00,اینستاگرام,فعال,0,5,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,اشتراک CRM یک‌ساله,0,0
CUST0780,23/02/02 11:00,نمایشگاه,فعال,0,4,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",منفی,اشتراک CRM یک‌ماهه,0,0
CUST0781,23/02/02 12:00,ارجاع مشتری,خرید,0,4,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",مثبت,اشتراک CRM یک‌ساله,1,0
CUST0782,23/02/02 13:00,تبلیغ گوگل,خرید,2000000,1,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,اشتراک CRM یک‌ساله,1,0
CUST0783,23/02/02 14:00,اینستاگرام,خرید,10000000,4,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",خنثی,اشتراک CRM یک‌ماهه,1,0
CUST0784,23/02/02 15:00,وب‌سایت,لغو,0,2,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0785,23/02/02 16:00,ارجاع مشتری,فعال,0,1,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,اشتراک CRM شش‌ماهه,0,0
CUST0786,23/02/02 17:00,نمایشگاه,خرید,0,4,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM شش‌ماهه,1,0
CUST0787,23/02/02 18:00,تبلیغ گوگل,لغو,0,3,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0788,23/02/02 19:00,وب‌سایت,فعال,0,4,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",منفی,اشتراک CRM یک‌ماهه,0,0
CUST0789,23/02/02 20:00,نمایشگاه,خرید,0,1,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,ماژول گزارش‌گیری پیشرفته,1,0
CUST0790,23/02/02 21:00,نمایشگاه,فعال,0,3,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,اشتراک CRM یک‌ساله,0,0
CUST0791,23/02/02 22:00,اینستاگرام,فعال,0,2,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",خنثی,ماژول اتوماسیون بازاریابی,0,0
CUST0792,23/02/02 23:00,اینستاگرام,فعال,0,5,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",منفی,اشتراک CRM شش‌ماهه,0,0
CUST0793,23/02/03 0:00,وب‌سایت,لغو,0,4,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0794,23/02/03 1:00,نمایشگاه,لغو,0,4,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",خنثی,ماژول اتوماسیون بازاریابی,0,1
CUST0795,23/02/03 2:00,اینستاگرام,لغو,0,3,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,1
CUST0796,23/02/03 3:00,تبلیغ گوگل,خرید,0,1,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,اشتراک CRM یک‌ماهه,1,0
CUST0797,23/02/03 4:00,تبلیغ گوگل,خرید,5000000,5,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",منفی,ماژول اتوماسیون بازاریابی,1,0
CUST0798,23/02/03 5:00,نمایشگاه,فعال,0,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",منفی,ماژول اتوماسیون بازاریابی,0,0
CUST0799,23/02/03 6:00,اینستاگرام,فعال,0,3,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,اشتراک CRM یک‌ساله,0,0
CUST0800,23/02/03 7:00,وب‌سایت,فعال,0,4,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",منفی,اشتراک CRM یک‌ماهه,0,0
CUST0801,23/02/03 8:00,وب‌سایت,فعال,0,1,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,ماژول اتوماسیون بازاریابی,0,0
CUST0802,23/02/03 9:00,وب‌سایت,خرید,0,5,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",مثبت,اشتراک CRM شش‌ماهه,1,0
CUST0803,23/02/03 10:00,تبلیغ گوگل,خرید,3500000,4,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",منفی,اشتراک CRM یک‌ماهه,1,0
CUST0804,23/02/03 11:00,اینستاگرام,خرید,0,3,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,اشتراک CRM شش‌ماهه,1,0
CUST0805,23/02/03 12:00,اینستاگرام,فعال,0,1,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0806,23/02/03 13:00,تبلیغ گوگل,لغو,0,2,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0807,23/02/03 14:00,وب‌سایت,لغو,0,5,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,1
CUST0808,23/02/03 15:00,وب‌سایت,فعال,0,4,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0809,23/02/03 16:00,نمایشگاه,خرید,2000000,2,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",خنثی,ماژول مدیریت تیکت پشتیبانی,1,0
CUST0810,23/02/03 17:00,ارجاع مشتری,خرید,0,1,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,ماژول اتوماسیون بازاریابی,1,0
CUST0811,23/02/03 18:00,اینستاگرام,لغو,0,4,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,اشتراک CRM یک‌ماهه,0,1
CUST0812,23/02/03 19:00,اینستاگرام,خرید,0,4,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,ماژول مدیریت تیکت پشتیبانی,1,0
CUST0813,23/02/03 20:00,اینستاگرام,لغو,0,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",منفی,اشتراک CRM شش‌ماهه,0,1
CUST0814,23/02/03 21:00,ارجاع مشتری,فعال,0,3,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",منفی,ماژول اتوماسیون بازاریابی,0,0
CUST0815,23/02/03 22:00,نمایشگاه,لغو,0,2,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0816,23/02/03 23:00,ارجاع مشتری,فعال,0,4,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,اشتراک CRM یک‌ساله,0,0
CUST0817,23/02/04 0:00,وب‌سایت,فعال,0,5,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,اشتراک CRM شش‌ماهه,0,0
CUST0818,23/02/04 1:00,وب‌سایت,خرید,5000000,2,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",خنثی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0819,23/02/04 2:00,اینستاگرام,خرید,10000000,4,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0820,23/02/04 3:00,تبلیغ گوگل,لغو,0,3,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,1
CUST0821,23/02/04 4:00,اینستاگرام,لغو,0,3,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,اشتراک CRM شش‌ماهه,0,1
CUST0822,23/02/04 5:00,تبلیغ گوگل,خرید,2000000,3,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",خنثی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0823,23/02/04 6:00,ارجاع مشتری,خرید,3500000,5,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",خنثی,ماژول گزارش‌گیری پیشرفته,1,0
CUST0824,23/02/04 7:00,وب‌سایت,خرید,3500000,3,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",مثبت,اشتراک CRM یک‌ساله,1,0
CUST0825,23/02/04 8:00,تبلیغ گوگل,فعال,0,4,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0826,23/02/04 9:00,ارجاع مشتری,خرید,10000000,3,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,ماژول مدیریت تیکت پشتیبانی,1,0
CUST0827,23/02/04 10:00,وب‌سایت,فعال,0,2,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,اشتراک CRM یک‌ساله,0,0
CUST0828,23/02/04 11:00,تبلیغ گوگل,خرید,10000000,1,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM شش‌ماهه,1,0
CUST0829,23/02/04 12:00,اینستاگرام,فعال,0,4,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0830,23/02/04 13:00,اینستاگرام,خرید,0,2,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",منفی,ماژول اتوماسیون بازاریابی,1,0
CUST0831,23/02/04 14:00,اینستاگرام,فعال,0,4,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,اشتراک CRM یک‌ساله,0,0
CUST0832,23/02/04 15:00,ارجاع مشتری,لغو,0,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",منفی,اشتراک CRM شش‌ماهه,0,1
CUST0833,23/02/04 16:00,اینستاگرام,لغو,0,3,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,اشتراک CRM یک‌ماهه,0,1
CUST0834,23/02/04 17:00,نمایشگاه,فعال,0,3,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",منفی,اشتراک CRM یک‌ساله,0,0
CUST0835,23/02/04 18:00,وب‌سایت,خرید,0,3,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,اشتراک CRM یک‌ساله,1,0
CUST0836,23/02/04 19:00,ارجاع مشتری,خرید,10000000,2,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",منفی,ماژول مدیریت تیکت پشتیبانی,1,0
CUST0837,23/02/04 20:00,اینستاگرام,خرید,0,3,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",منفی,ماژول اتوماسیون بازاریابی,1,0
CUST0838,23/02/04 21:00,وب‌سایت,فعال,0,4,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0839,23/02/04 22:00,تبلیغ گوگل,خرید,0,4,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0840,23/02/04 23:00,اینستاگرام,خرید,2000000,3,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,اشتراک CRM یک‌ساله,1,0
CUST0841,23/02/05 0:00,وب‌سایت,لغو,0,3,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",خنثی,اشتراک CRM یک‌ساله,0,1
CUST0842,23/02/05 1:00,نمایشگاه,فعال,0,2,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0843,23/02/05 2:00,تبلیغ گوگل,خرید,2000000,2,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,ماژول اتوماسیون بازاریابی,1,0
CUST0844,23/02/05 3:00,نمایشگاه,خرید,2000000,1,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,ماژول اتوماسیون بازاریابی,1,0
CUST0845,23/02/05 4:00,وب‌سایت,خرید,2000000,5,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,ماژول گزارش‌گیری پیشرفته,1,0
CUST0846,23/02/05 5:00,نمایشگاه,لغو,0,2,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",منفی,اشتراک CRM شش‌ماهه,0,1
CUST0847,23/02/05 6:00,وب‌سایت,لغو,0,2,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM شش‌ماهه,0,1
CUST0848,23/02/05 7:00,وب‌سایت,فعال,0,3,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0849,23/02/05 8:00,نمایشگاه,خرید,0,2,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",منفی,اشتراک CRM شش‌ماهه,1,0
CUST0850,23/02/05 9:00,وب‌سایت,خرید,0,4,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,اشتراک CRM یک‌ساله,1,0
CUST0851,23/02/05 10:00,اینستاگرام,فعال,0,1,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0852,23/02/05 11:00,وب‌سایت,خرید,10000000,2,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,ماژول گزارش‌گیری پیشرفته,1,0
CUST0853,23/02/05 12:00,ارجاع مشتری,فعال,0,4,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",منفی,اشتراک CRM شش‌ماهه,0,0
CUST0854,23/02/05 13:00,وب‌سایت,خرید,2000000,3,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",مثبت,اشتراک CRM یک‌ماهه,1,0
CUST0855,23/02/05 14:00,ارجاع مشتری,لغو,0,4,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,اشتراک CRM شش‌ماهه,0,1
CUST0856,23/02/05 15:00,وب‌سایت,فعال,0,4,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",خنثی,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0857,23/02/05 16:00,وب‌سایت,لغو,0,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",منفی,اشتراک CRM یک‌ماهه,0,1
CUST0858,23/02/05 17:00,نمایشگاه,لغو,0,4,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,ماژول گزارش‌گیری پیشرفته,0,1
CUST0859,23/02/05 18:00,اینستاگرام,فعال,0,2,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",منفی,اشتراک CRM یک‌ماهه,0,0
CUST0860,23/02/05 19:00,اینستاگرام,لغو,0,4,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,اشتراک CRM یک‌ساله,0,1
CUST0861,23/02/05 20:00,تبلیغ گوگل,لغو,0,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,ماژول اتوماسیون بازاریابی,0,1
CUST0862,23/02/05 21:00,نمایشگاه,خرید,10000000,3,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,اشتراک CRM یک‌ماهه,1,0
CUST0863,23/02/05 22:00,نمایشگاه,فعال,0,4,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",منفی,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0864,23/02/05 23:00,اینستاگرام,لغو,0,5,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,ماژول اتوماسیون بازاریابی,0,1
CUST0865,23/02/06 0:00,نمایشگاه,فعال,0,5,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",خنثی,اشتراک CRM یک‌ساله,0,0
CUST0866,23/02/06 1:00,اینستاگرام,خرید,0,4,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",مثبت,ماژول مدیریت تیکت پشتیبانی,1,0
CUST0867,23/02/06 2:00,نمایشگاه,فعال,0,3,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0868,23/02/06 3:00,وب‌سایت,خرید,0,2,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,ماژول اتوماسیون بازاریابی,1,0
CUST0869,23/02/06 4:00,اینستاگرام,خرید,10000000,3,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",خنثی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0870,23/02/06 5:00,اینستاگرام,لغو,0,3,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,اشتراک CRM یک‌ساله,0,1
CUST0871,23/02/06 6:00,ارجاع مشتری,لغو,0,3,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,ماژول اتوماسیون بازاریابی,0,1
CUST0872,23/02/06 7:00,نمایشگاه,فعال,0,5,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",مثبت,ماژول اتوماسیون بازاریابی,0,0
CUST0873,23/02/06 8:00,نمایشگاه,فعال,0,3,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,اشتراک CRM شش‌ماهه,0,0
